Chamber Pressure,OF,Adiabatic flame temperature,cp mass,cv mass,cp molar,cv molar,Isentropic exponent,Molecular weight,Specific gas constant,Specifc impulse,Vacuum specific Impulse,Characteristic velocityThrust coefficient,Vacuum thrust coefficient
bar,-,K,J/kg-K,J/mol-K,J/kg-K,J/mol-K,-,g/mol,J/kg-K,sec,sec,m/s,-,-
300.0,7.646464646464646,3393.9339002978913,1500.8821221792564,1203.1960768372746,41920.09835320977,33605.63573505652,1.2474127459960478,27.93030693998971,297.68604534198164,267.71100662498026,325.47625061926516,1528.5596553357561,1.717530705428825,2.0881302617098805
300.0,7.787878787878787,3384.9019621264056,1497.8297634122864,1200.6847092944668,41911.010813293964,33596.54819514073,1.247479668740368,27.98115769699638,297.1450541178198,267.0981768759547,324.7121936723597,1525.1075601131834,1.7174777732176425,2.0879437735137354
300.0,7.929292929292929,3375.7055060033363,1494.8470791490533,1198.2152290229237,41899.91787515581,33585.45525700257,1.247561408786313,28.029568013744573,296.63185012612973,266.4884063395788,323.9477604578201,1521.6830892045612,1.7174131384979292,2.0877161135794258
300.0,8.07070707070707,3366.370440787038,1491.931967864837,1195.787282600395,41887.000486141806,33572.53786798856,1.2476566606565984,28.075677301886596,296.1446852644419,265.88218427337114,323.18394988094866,1518.288048311382,1.7173378433060724,2.087450985091342
300.0,8.212121212121211,3356.919634572942,1489.0823553729704,1193.400401183634,41872.42205241978,33557.95943426654,1.2477642490283012,28.119614674993578,295.6819541893363,265.2799156680668,322.4216180815848,1514.9238620824829,1.717252827089341,2.0871517309215233
300.0,8.353535353535353,3347.3733546484746,1486.296207028676,1191.054028538827,41856.330677589016,33541.86805943577,1.2478831114420974,28.161500029167104,295.2421784898489,264.68193574188257,321.66150114176236,1511.5916439206721,1.717158940102841,2.086821379873549
300.0,8.494949494949495,3337.749632058234,1483.5715364818689,1188.7475433564657,41838.86104611552,33524.39842796228,1.2480122838302221,28.20144497064961,294.8239931254033,264.0885217389511,320.9042337249545,1508.2922524507446,1.7170569546473615,2.0864626855607313
300.0,8.636363636363637,3328.0645651771483,1480.9064117631592,1186.4802770214126,41820.136016078985,33505.67339792574,1.2481508883408376,28.23955361655039,294.4261347417465,263.49990256964924,320.15036444163445,1505.0263373476091,1.716947574544554,2.0860781592597575
300.0,8.777777777777779,3318.332573685004,1478.2989593099196,1184.251527756801,41800.26797281103,33485.80535465779,1.2482981230432533,28.275923289781446,294.04743155311854,262.91626671499364,319.4003685676286,1501.7943766370925,1.7168314431660994,2.085670097811693
300.0,8.919191919191919,3308.566612009617,1475.7473664049498,1182.060571866635,41779.35998484696,33464.89736669372,1.2484532531818935,28.310645125273137,293.686794538315,262.33776872845846,318.65465861200755,1498.5967071338987,1.7167091502697873,2.085240607430637
300.0,9.06060606060606,3298.778349493829,1473.2498823959527,1179.906672650919,41757.50679562882,33443.044177475575,1.2486156037120917,28.343804601374483,293.3432097450335,261.7645345998664,317.91359313042886,1495.43354933486,1.716581237846072,2.0847916241140894
300.0,9.202020202020202,3288.9783231254924,1470.8048189828771,1177.7890874500022,41734.79567823394,33420.333060080695,1.248784552900957,28.375482007935826,293.0157315328747,261.1966661925876,317.1774841011954,1492.3050278150313,1.716448205142031,2.0843249312207788
300.0,9.343434343434343,3279.1760675503538,1468.4105497987778,1175.7070731827716,41711.30717528396,33396.844557130724,1.2489595268178704,28.405752860465235,292.7034766160063,260.634244923422,316.4466031195109,1489.2111879660408,1.7163105129966028,2.083842174675306
300.0,9.484848484848484,3269.3802262038803,1466.0655094607525,1173.6598906710185,41687.115742261405,33372.65312410817,1.2491399945707922,28.43468826818983,292.4056187897341,260.07733482166475,315.7211866166439,1486.1520097503526,1.7161685875977892,2.0833448761773785
300.0,9.626262626262626,3259.5986466936884,1463.7681922296506,1171.6468079850513,41662.29030923875,33347.827691085506,1.2493254641703648,28.46235526253487,292.12138424459926,259.52598507784523,315.00144027201145,1483.1274190154345,1.7160228237525186,2.0828344447264064
300.0,9.767676767676768,3249.8384629999705,1461.5171503874146,1169.6671030002155,41636.89477344589,33322.432155292656,1.249515478924387,28.488817091478474,291.8500473871991,258.9802321719179,314.28754275528524,1480.1372968083997,1.715873587744273,2.082312186718777
300.0,9.909090909090908,3240.1061666075384,1459.3109924174548,1167.7200653176983,41610.98843299766,33296.525814844426,1.2497096142819335,28.51413348436856,291.5909270997566,258.4401016541599,313.5796489108632,1477.1814870495493,1.7157212198407101,2.0817793148314525
300.0,10.05050505050505,3230.4076683158733,1457.1483810549662,1165.8049976739928,41584.62637039329,33270.163752240056,1.2499074750599457,28.538360891075683,291.3433833809734,257.9056096387366,312.8778924770707,1474.2598028572463,1.7155660365031467,2.0812369558700974
300.0,10.191919191919192,3220.748352175436,1455.0280312594527,1163.9212169400444,41557.85979299643,33243.397174843194,1.250108692996189,28.56155269876451,291.1068143194085,257.37676405919177,312.18238841629835,1471.3720317635698,1.7154083323412301,2.080686157730793
300.0,10.333333333333332,3211.133122754596,1452.9487081500286,1162.0680547922095,41530.736336551636,33216.2737183984,1.2503129245815399,28.583759429079073,290.880653357819,256.8535657264032,311.4932349191104,1468.517940017059,1.7152483818492343,2.080127895600655
300.0,10.474747474747474,3201.566446742129,1450.9092249349253,1160.2448581219567,41503.30033683675,33188.83771868351,1.2505198491320666,28.60502891812423,290.66436681296875,256.3360092224978,310.81051513463285,1465.6972761342586,1.7150864409544984,2.079563077502675
300.0,10.616161616161616,3192.052389725587,1448.9084408592205,1158.4509892387887,41475.59307376111,33161.13045560787,1.2507291670675595,28.625406481285715,290.4574516204318,255.82408365841746,310.1342986707017,1462.9097738330902,1.7149227484039336,2.078992549273952
300.0,10.757575757575758,3182.5946488500417,1446.9452591889776,1156.685825910795,41447.652991559415,33133.19037340618,1.2509405983682969,28.644935064641697,290.2594332781826,255.31777331808684,309.46464290000694,1460.1551544579727,1.7147575270103823,2.078417099052677
300.0,10.898989898989898,3173.196581963598,1445.0186252421738,1154.948761284127,41419.51589927634,33105.053281123095,1.2511538811778398,28.663655385296334,290.0698639580467,254.81705821007847,308.80159410283943,1457.433128973331,1.7145909848064065,2.077837461360482
300.0,11.04040404040404,3163.8612336488145,1443.1275244971469,1153.2392036766444,41391.21514691573,33076.75252876249,1.25136877058663,28.681606056497582,289.88832082050254,254.32191453032067,308.14518846914035,1454.7433996933141,1.7144233159295024,2.077254320684981
300.0,11.181818181818182,3154.5913588430303,1441.2709807264819,1151.5565763642633,41362.78179975136,33048.319181598126,1.2515850374255302,28.698823713846085,289.7144043622189,253.83231508340216,307.49545298847136,1452.085661552314,1.7142547017863838,2.0766683150260925
300.0,11.323232323232324,3145.3894439594733,1439.4480542509189,1149.9003172372993,41334.244782164336,33019.78216401109,1.2518024672862726,28.715343120648047,289.5477370136192,253.34822962104948,306.85240623371146,1449.459603353064,1.7140853117022554,2.0760800388162575
300.0,11.464646464646464,3136.2577262102727,1437.657840236798,1148.2698784643626,41305.63101910743,32991.16840095419,1.2520208595556368,28.731197273131375,289.38796177243535,252.8696251527627,306.21605906439135,1446.8649087043148,1.7139153037618657,2.07549004579356
300.0,11.606060606060606,3127.1982111801317,1435.8994670765753,1146.6647261187466,41276.965564019316,32962.50294586607,1.2522400265479834,28.746417496802405,289.23474095782876,252.3964662138601,305.58641525623347,1444.3012568373215,1.7137448255194174,2.0748988515974705
300.0,11.747474747474747,3118.2126889137976,1434.1720948443062,1145.0843397891404,41248.27171702937,32933.809098876125,1.2524597927069716,28.7610335365696,289.08775505516576,251.92871510205651,304.96347206881313,1441.768323298761,1.7135740146536935,2.074306936166404
300.0,11.88888888888889,3109.3027486982833,1432.4749138253271,1143.5282121824482,41219.57113448329,32905.108516330045,1.2526799938686408,28.775073641191536,288.9467016428789,251.46633208769688,304.3472207600182,1439.265780543508,1.7134029995742444,2.0737147459582843
300.0,12.03030303030303,3100.469792694159,1430.8071431187216,1141.9958487248211,41190.883930675285,32876.42131252204,1.2529004765791345,28.788564642535796,288.8112943939005,251.0092756019291,303.7376470546322,1436.7932984466877,1.7132318999836942,2.073122696012374
300.0,12.171717171717171,3091.715048547275,1429.1680293106158,1140.486767165608,41162.22877255536,32847.766154402125,1.253121097461264,28.801532030079542,288.68126214500813,250.55750240635302,303.13473157318225,1434.3505447507998,1.7130608274005685,2.072531171868187
300.0,12.313131313131313,3083.039581092649,1427.55684521592,1139.0004971878866,41133.62296809847,32819.16034994523,1.2533417226247565,28.814000021047814,288.5563480280336,250.11096774704353,302.5384502261851,1431.9371854603892,1.7128898856467285,2.0719405313555836
300.0,12.454545454545453,3074.444303246238,1425.9728886860016,1137.5365800281372,41105.08254889386,32790.61993074062,1.2535622271160105,28.82599162651063,288.43630865786463,249.66962549538607,301.9487745781346,1429.5528851950073,1.7127191713025256,2.071351106267562
300.0,12.595959595959595,3065.9299861660743,1424.415481479473,1136.094568107059,41076.62234748235,32762.15972932911,1.253782494403445,28.837528713755624,288.3209133724141,249.23342827767198,301.3656721848386,1427.1973075084106,1.7125487741328493,2.0707632039265396
300.0,12.737373737373737,3057.4972687527224,1422.8839681932538,1134.6740246728107,41048.25606987846,32733.793451725218,1.2540024158952172,28.848632065199677,288.209943520443,248.80232759508118,300.789106907152,1424.870115180722,1.7123787774865626,2.07017710865309
300.0,12.878787878787879,3049.1466665490984,1421.377715250972,1133.2745234574795,41019.99636366821,32705.533745514967,1.254221890486451,28.85932143408153,288.1031917934925,248.3762739353607,300.2190392036528,1422.570970488697,1.7122092586716102,2.069593083145158
300.0,13.020202020202019,3040.8785800915316,1419.896109945846,1131.8956483472653,40991.85488202742,32677.392263874182,1.2544408241334826,28.869615597151558,288.00046159858096,247.95521687727737,299.6554264044172,1420.2995354582185,1.7120402893077502,2.0690113697747696
300.0,13.16161616161616,3032.693302756725,1418.4385595351182,1130.536993066455,40963.842343961485,32649.379725808245,1.2546591294529537,28.87953240455269,287.90156646866325,247.53910518870669,299.09822296769295,1418.0554721021194,1.7118719356586745,2.068432191808431
300.0,13.303030303030303,3024.591028143675,1417.0044903832647,1129.198160875138,40935.96859103912,32621.50597288588,1.2548767253438267,28.889088827069948,287.8063295081269,247.1278869190614,298.54738072100355,1415.8384426457558,1.711704258945012,2.067855754556705
300.0,13.444444444444445,3016.571857024521,1415.593347151244,1127.8787642803654,40908.24264085903,32593.780022705792,1.2550935366306437,28.898301000907672,287.7145828708785,246.7215094866246,298.00284908797556,1413.6481097420867,1.711537315639629,2.067282246457907
300.0,13.585858585858585,3008.635803889655,1414.2045920274272,1126.5784247764302,40880.672739944996,32566.210121791755,1.255309493707086,28.907184271928987,287.6261672509971,246.31991976094906,297.46457530158943,1411.484136640664,1.711371157789121,2.0667118401515383
300.0,13.727272727272727,3000.782803141812,1412.837704009005,1125.2967725086417,40853.266400041146,32538.803781887906,1.2555245323056812,28.915753227789537,287.5409315003633,245.92306414257186,296.93250460738057,1409.3461875529442,1.7112058330829052,2.066144693209792
300.0,13.868686868686869,2993.0127148904444,1411.4921781998562,1124.0334461486898,40826.030462589915,32511.567844436675,1.255738593042845,28.924021750270917,287.4587320511665,245.5308886353853,296.4065804505198,1407.2339275514703,1.7110413854402564,2.065580949453604
300.0,14.01010101010101,2985.3253304639347,1410.1675251703418,1122.7880925537627,40798.97112541681,32484.508507263567,1.2559516212564559,28.93200304019799,287.3794326165791,245.1433389188074,295.88674465726746,1405.1470229845886,1.7108778549748163,2.0650207394881384
300.0,14.15151515151515,2977.7203775889507,1408.8632703354372,1121.5603665694384,40772.09398772325,32457.631369570012,1.2561635666966224,28.939709655441437,287.3029037659989,244.76036041463186,295.3729376036235,1403.0851415789318,1.7107152783038144,2.06446418161832
300.0,14.292929292929292,2970.197525278519,1407.5789533688371,1120.3499308102412,40745.40408776743,32430.941469614187,1.256374383270476,28.947153543500477,287.229022558596,244.38189835080664,294.86509837499415,1401.0479526094477,1.7105536887572885,2.063911382614326
300.0,14.434343434343434,2962.7563884424617,1406.3141276469612,1119.1564554497895,40718.90593845192,32404.44332029868,1.2565840288003012,28.954346072440174,287.1576721971717,244.00789782199405,294.3631649168276,1399.0351270624192,1.7103931165763335,2.06336243843491
300.0,14.575757575757574,2955.396532234338,1405.0683597210916,1117.979618019952,40692.60356093072,32378.14094277748,1.2567924647943054,28.96129806026539,287.08874170113944,243.63830384700492,293.8670741766432,1397.0463377913857,1.7102335891009004,2.0628174349108175
300.0,14.717171717171716,2948.1174761488805,1403.8412288158863,1116.8191032183681,40666.50051633831,32352.03789818507,1.256999656229374,28.968019802808996,287.02212559751825,243.273061423222,293.376762237884,1395.0812596660849,1.7100751309476123,2.0622764483903753
300.0,14.858585858585858,2940.9186978820067,1402.632326352719,1115.6746027237689,40640.59993573369,32326.13731758045,1.2572055713452486,28.97452110020301,286.9577236289502,242.91211557809143,292.89216444594496,1393.1395697143494,1.709917764178021,2.061739546349088
300.0,15.0,2933.7996369655048,1401.4412554962819,1114.5458150185373,40614.904548354,32300.441930200763,1.2574101814495378,28.980811282005075,286.8954404777447,242.5554114177669,292.4132155267371,1391.2209472569252,1.7097615084577664,2.061206787965147
